label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
1,0.0,0.0,0.0,-0.04512891173362732,-0.08433228731155396,0.05667174364648986,-0.036680400371551514,-0.1773342490196228,0.06753594930492568,0.021130472421646118,-0.23096877336502075,0.07167117054783034,0.07781407237052917,-0.22872424125671387,0.07208262886129546,-0.03176799416542053,-0.24178147315979004,-0.013200060099137545,0.004014372825622559,-0.36293190717697144,-0.010041881918681383,0.024213343858718872,-0.4313923716545105,-0.009007516883087874,0.03679957985877991,-0.4853976368904114,-0.012927223562968493,0.026213735342025757,-0.23697251081466675,-0.03607130666054559,0.10631802678108215,-0.2635318636894226,-0.012577184110654116,0.1014569103717804,-0.20968711376190186,0.01431595850013423,0.07603207230567932,-0.18116050958633423,0.024169636324273824,0.08558031916618347,-0.20746099948883057,-0.04961606730498147,0.14599153399467468,-0.20906835794448853,-0.015387622274232626,0.1286274492740631,-0.16773831844329834,0.013013551376985788,0.10285350680351257,-0.14057642221450806,0.017459086507784605,0.1394142210483551,-0.17702478170394897,-0.05856178943790269,0.17097988724708557,-0.1596584916114807,-0.022049820616615534,0.14810606837272644,-0.121712327003479,0.004188203618156194,0.12533071637153625,-0.10281550884246826,0.014320304051267385
1,0.0,0.0,0.0,0.10417646169662476,-0.0700763463973999,0.062335995033521385,0.11304467916488647,-0.14715558290481567,0.12029070873572323,0.07163548469543457,-0.18126600980758667,0.1846686052234361,0.026235729455947876,-0.19457727670669556,0.24620889593674633,0.06335538625717163,-0.25205451250076294,0.04811317567541096,0.0666053295135498,-0.35202187299728394,0.09019357432438824,0.06260883808135986,-0.4168872833251953,0.09626523871733639,0.0630139708518982,-0.4653369188308716,0.09693848808123562,0.004883706569671631,-0.22696399688720703,0.06508563180281612,0.034742116928100586,-0.2478206753730774,0.16969743837429974,0.04182201623916626,-0.19446295499801636,0.2087338911445329,0.037643611431121826,-0.1592998504638672,0.21188872028901073,-0.04046529531478882,-0.18827998638153076,0.08890499641015026,-0.007219463586807251,-0.20509052276611328,0.18265533913685772,0.016857147216796875,-0.15201812982559204,0.17787048687054607,0.022963881492614746,-0.12249881029129028,0.14755619038655254,-0.0782642662525177,-0.16206777095794678,0.12046707887961361,-0.041995733976364136,-0.16668468713760376,0.18667676021172497,-0.013874411582946777,-0.13227033615112305,0.1883837180288026,-0.00697973370552063,-0.10430335998535156,0.17316186894490215
1,0.0,0.0,0.0,-0.0468730628490448,-0.1042259931564331,0.0690628404586846,-0.03542768955230713,-0.1989680528640747,0.08105314922028128,0.016126930713653564,-0.2555614709854126,0.08521665286713187,0.07887047529220581,-0.2576557993888855,0.08435084324770514,-0.03610458970069885,-0.2671836018562317,-0.020689703258938152,-0.0030800700187683105,-0.40061140060424805,-0.01597508016533311,0.015423953533172607,-0.4729836583137512,-0.01156770132041629,0.030472993850708008,-0.5302318036556244,-0.012302109706467945,0.03211861848831177,-0.2605590224266052,-0.045815374437040646,0.09794402122497559,-0.300869882106781,-0.009507951061493713,0.09572750329971313,-0.24376589059829712,0.02868053902381007,0.07493478059768677,-0.2094859480857849,0.04232250180535857,0.10030245780944824,-0.2268429398536682,-0.05922522369331773,0.1405700445175171,-0.2361292839050293,-0.008413367639548142,0.12585610151290894,-0.19317930936813354,0.02835092161291186,0.10294681787490845,-0.15995335578918457,0.032724853870206516,0.15944164991378784,-0.1915951371192932,-0.06725194651193078,0.17461246252059937,-0.1816197633743286,-0.017475573080844242,0.15627050399780273,-0.14517569541931152,0.014848020192914646,0.1355593204498291,-0.12069964408874512,0.025998972621493976
1,0.0,0.0,0.0,0.09988954663276672,-0.0657728910446167,0.07427840387458673,0.10919985175132751,-0.14946484565734863,0.14445162272090784,0.06808897852897644,-0.2014414668083191,0.21410437380905023,0.03183147311210632,-0.22057849168777466,0.2835368112289416,0.06417998671531677,-0.24705934524536133,0.10447726106281152,0.053606778383255005,-0.356399267911911,0.16119026100273004,0.04434904456138611,-0.42608603835105896,0.18070525383586755,0.041780441999435425,-0.47742578387260437,0.1905277118646609,-0.00331684947013855,-0.23337960243225098,0.11223327821130624,0.023870795965194702,-0.25085437297821045,0.21368121063346734,0.033925384283065796,-0.20545965433120728,0.25014265334243646,0.03544864058494568,-0.168934166431427,0.2587800518238055,-0.05729660391807556,-0.19796162843704224,0.12571451520557275,-0.026905864477157593,-0.20984572172164917,0.21452449714774957,-0.004786044359207153,-0.16788923740386963,0.21984601473445764,0.004134148359298706,-0.13714832067489624,0.20408021366233697,-0.10275426506996155,-0.16336548328399658,0.1462590292655932,-0.07922676205635071,-0.17182159423828125,0.21554181432361474,-0.05392327904701233,-0.14213842153549194,0.22951163804168573,-0.043693989515304565,-0.11953771114349365,0.2283617154323565
1,0.0,0.0,0.0,0.04659849405288696,-0.08395141363143921,0.0028747891028615413,0.028137564659118652,-0.17575901746749878,-0.003189339027812821,-0.02826792001724243,-0.2151685357093811,-0.009720414369439823,-0.08891090750694275,-0.2157861590385437,-0.01987374988857482,0.024865388870239258,-0.24355977773666382,-0.03885386740330432,-0.011998355388641357,-0.3536643385887146,-0.05266343658331607,-0.031440287828445435,-0.42264142632484436,-0.0601883739745972,-0.04543784260749817,-0.47505825757980347,-0.06758607407573436,-0.029251426458358765,-0.2401350736618042,-0.046794968149697524,-0.1112406849861145,-0.24222129583358765,-0.0610278495169041,-0.12709307670593262,-0.20848339796066284,-0.05947088306311343,-0.11588409543037415,-0.19025349617004395,-0.05919516315225337,-0.08554616570472717,-0.21285873651504517,-0.05083526899579738,-0.15204662084579468,-0.19305533170700073,-0.05647659157875751,-0.14512205123901367,-0.16267931461334229,-0.0471895732498524,-0.12136048078536987,-0.1502993106842041,-0.04399469723466609,-0.13756313920021057,-0.1768520474433899,-0.0551849403000233,-0.1784738004207611,-0.154163658618927,-0.059238681993520004,-0.1662745177745819,-0.12246721982955933,-0.0499051571405289,-0.14571204781532288,-0.10743850469589233,-0.04118625675801013
1,0.0,0.0,0.0,-0.03728830814361572,-0.09225016832351685,0.050610240774801696,-0.026848137378692627,-0.17512774467468262,0.054057877736738646,0.02288702130317688,-0.22043806314468384,0.04858606331293913,0.07996898889541626,-0.21998518705368042,0.040259719120911086,-0.026943862438201904,-0.24646759033203125,-0.016059323919364488,0.015741050243377686,-0.3616662621498108,-0.01675431594009069,0.03779244422912598,-0.4269796907901764,-0.015332268325039422,0.055547118186950684,-0.476772665977478,-0.017589818460294282,0.02200821042060852,-0.24336391687393188,-0.042631637079068696,0.12407082319259644,-0.26044124364852905,-0.030179383007236993,0.13382458686828613,-0.21429932117462158,-0.011135067564794099,0.11899560689926147,-0.18914467096328735,-0.00423293351883558,0.07895958423614502,-0.214236319065094,-0.06002218253667024,0.15624988079071045,-0.2066633105278015,-0.03273174889142183,0.14590328931808472,-0.16887569427490234,-0.005792422459819591,0.12273484468460083,-0.14666008949279785,8.518310681893126e-05,0.13308656215667725,-0.18031281232833862,-0.07429261110479501,0.17857223749160767,-0.16104990243911743,-0.03725191183144716,0.15969860553741455,-0.1272214651107788,-0.007884972502836263,0.13381904363632202,-0.11112469434738159,0.005907923674783433
1,0.0,0.0,0.0,-0.03192168474197388,-0.0873556137084961,0.014290338729914254,-0.016550660133361816,-0.1677149534225464,0.001547892227243608,0.03756365180015564,-0.20682233572006226,-0.016688962119225437,0.09817439317703247,-0.20671957731246948,-0.035753442558053905,-0.020216524600982666,-0.22959697246551514,-0.035326680752042705,0.024852335453033447,-0.33197376132011414,-0.05759721493959802,0.046979308128356934,-0.3970845937728882,-0.06980262196302789,0.06502431631088257,-0.4485721290111542,-0.08046668267488855,0.020297706127166748,-0.2298140525817871,-0.05624179414153474,0.13658899068832397,-0.245452880859375,-0.0779238889241256,0.1467757225036621,-0.20113825798034668,-0.07484712696314233,0.12746387720108032,-0.17739754915237427,-0.07036850100994485,0.07022708654403687,-0.20516735315322876,-0.07320875174045938,0.1690160632133484,-0.19558268785476685,-0.08107993251324075,0.1611291766166687,-0.156574547290802,-0.06222760549426454,0.1356843113899231,-0.13937419652938843,-0.05140589049697297,0.11921513080596924,-0.17026948928833008,-0.09056323266268151,0.18259674310684204,-0.14404523372650146,-0.08710132038832086,0.16603893041610718,-0.11065691709518433,-0.06945685541868585,0.14080828428268433,-0.0998450517654419,-0.057030106546882564
1,0.0,0.0,0.0,-0.019768625497817993,-0.11808943748474121,0.15751183871373087,-0.01145404577255249,-0.21998679637908936,0.17047389690026193,0.037618815898895264,-0.2948821783065796,0.1640815371666804,0.07117998600006104,-0.3349940776824951,0.14424812141999155,-0.03609374165534973,-0.28644436597824097,-0.02896587829843611,0.005854576826095581,-0.42399948835372925,-0.023680946787749235,0.02909296751022339,-0.5177556276321411,-0.023464654570375387,0.04151773452758789,-0.5866689383983612,-0.028453725388203566,0.02345860004425049,-0.2649380564689636,-0.09020948316708655,0.12560826539993286,-0.325872004032135,-0.005510116925393049,0.11720031499862671,-0.24670767784118652,0.08241644595011621,0.09327191114425659,-0.21454817056655884,0.11478199903115183,0.09039908647537231,-0.22260522842407227,-0.13146146293536276,0.173722505569458,-0.2537184953689575,-0.029065604319725935,0.1523330807685852,-0.19514977931976318,0.03508946020349413,0.12138336896896362,-0.15588778257369995,0.032549650410260256,0.1639721393585205,-0.19900906085968018,-0.15851344819918722,0.20432579517364502,-0.17883574962615967,-0.07533718552247137,0.16919374465942383,-0.12696385383605957,-0.03213047515407652,0.13978707790374756,-0.10197532176971436,-0.030836882999096815
1,0.0,0.0,0.0,-0.04800891876220703,-0.07492727041244507,0.038862904592889436,-0.045503199100494385,-0.16359245777130127,0.03696722356929172,0.014468938112258911,-0.2195134162902832,0.030689084961551316,0.07216429710388184,-0.2194463610649109,0.020683314710396417,-0.034144818782806396,-0.2248479127883911,-0.042900444880586974,-7.492303848266602e-05,-0.3476269543170929,-0.05755369173036229,0.023531854152679443,-0.4191291928291321,-0.06860185222373616,0.03745192289352417,-0.4755447506904602,-0.07961971865640294,0.024412572383880615,-0.22610455751419067,-0.06219109700666081,0.10346734523773193,-0.2514766454696655,-0.05819559650169026,0.09797418117523193,-0.20148837566375732,-0.03686582104907643,0.06958997249603271,-0.17260050773620605,-0.027707958534819,0.08315515518188477,-0.1992740035057068,-0.07337456749425542,0.1421506404876709,-0.1968858242034912,-0.05978958861575734,0.12647902965545654,-0.1600380539894104,-0.03305778460250508,0.09943974018096924,-0.13374781608581543,-0.024548897460562102,0.13745605945587158,-0.17019832134246826,-0.08091031567798268,0.1672155261039734,-0.14469605684280396,-0.05978812457667004,0.14523357152938843,-0.10937535762786865,-0.03491242410288464,0.12071830034255981,-0.09286051988601685,-0.02244536945269715
1,0.0,0.0,0.0,-0.05799758434295654,-0.07231301069259644,0.037987810284818124,-0.06700149178504944,-0.15604937076568604,0.03857964342924447,-0.023411095142364502,-0.2178362011909485,0.034532417268479776,0.026175975799560547,-0.22883069515228271,0.028205320895636987,-0.03862279653549194,-0.23263901472091675,-0.031214357628499556,-0.012615829706192017,-0.35465678572654724,-0.046169377206837225,0.0069123804569244385,-0.4259227514266968,-0.05510633745697646,0.019791245460510254,-0.4788370132446289,-0.06139162489679961,0.02068239450454712,-0.2300955057144165,-0.04767526620534568,0.08752626180648804,-0.2622760534286499,-0.04103418373969703,0.0836525559425354,-0.2191857099533081,-0.016714665382181693,0.06275898218154907,-0.18657058477401733,-0.004036699230795193,0.07777589559555054,-0.19926804304122925,-0.05761912399438529,0.12448573112487793,-0.20940321683883667,-0.04836373338011413,0.11490851640701294,-0.18044310808181763,-0.024700823514734793,0.09470689296722412,-0.14974761009216309,-0.01456147646067052,0.13020026683807373,-0.1665171980857849,-0.06303320014384894,0.15524446964263916,-0.16346704959869385,-0.04277979144362121,0.1398460865020752,-0.1331418752670288,-0.01611046799925475,0.11908978223800659,-0.10964417457580566,-0.0001859173044920226
